Supplier Name,Phone Number,Category,URL,Main Image,Gallery,Real Phone,Website,Google Reviews Link,Google Image,Google Rating,Reviews Count,Address,Description,Instagram,Facebook,Downloaded Images,Downloaded Main Image
שירן בן שמעון • ניהול אירוע חיצוני • מארגנת אירועים,,event-production,https://www.mit4mit.co.il/biz/103973,/uploads/suppliers/שירן_בן_שמעון___ניהול_אירוע_חיצוני___מארגנת_אירועים_1785585868_1.jpg,/uploads/suppliers/שירן_בן_שמעון___ניהול_אירוע_חיצוני___מארגנת_אירועים_1785585868_1.jpg,"['0525601910', '0525601910']",,,,5,13,"תל אביב, ישראל","היי, נעים להכיר!
איזה כיף שהגעתם אליי 🤍

מנהלת אירוע חיצונית עובדת לצד מנהל האירוע של האולם, אבל בשונה ממנו - אני מגיעה מטעמכם. 
אני העיניים, האוזניים והפה שלכם לאורך כל האירוע, כשהמטרה שלי היא אחת: לדאוג לאינטרסים שלכם ולוודא שהכל קורה בדיוק כמו שחלמתם ותכננתם.
הזוגות שלי מבינים שהם משקיעים כלכך הרבה זמן, כסף, וחלומות - שצריך שתהיה מישהי בעלת נסיון שתדאג שהכל מתגשם. 

בזמן שאתם נהנים, מתרגשים ונוכחים ברגע אתם יכולים להיות רגועים שיש מי שמחזיקה את כל מאחורי הקלעים. 
כל מה שבחרתם, השקעתם, תאמתם ושילמתם עליו לאורך הדרך - מתנהל בצורה מדוייקת, גם מול האולם, גם מול הספקים החיצוניים שסגרתם וגם בבקשות המיוחדות התוספות והדגשים שחשובים לכם שיהיו באירוע (ותמיד יש הרבה🥂). 

במקום שאמא, אבא, חבר או חברה יסתובבו בלחץ וידאגו לדברים (כשבנינו, אין להם נסיון) - תנו להם להיות איתכם ברגע, להתרגש, להנות, ולחוות את היום הזה באמת יחד איתכם. 
תאמינו לי, הם יודו לכם על כך. 
אני כאן לדאוג לכל השאר.

כשבועיים לפני האירוע אנחנו נפגשים לפגישת הכנה מסודרת פרונטלית, במטרה להעביר לי את כל המידע על האירוע שלכם, הדגשים והרצונות שלכם - כדי שביום החתונה אני אדע הכל ואוכל לנהל את האירוע בצורה מדויקת ורגועה עבורכם.  זו גם הזדמנות מעולה לעשות סדר, יישור קו, לסגור פינות אחרונות, להבין איפה הדברים עומדים. 
לאורך השבועיים שקודמים לחתונה אני מלווה אתכם, זמינה עבורכם ודואגת שהכל יהיה מסודר מוכן ומאורגן - כדי שלכם ישאר פשוט להנות 🥂.

כמובן שיש עוד המון דגשים, אחריות ותפעול מאחורי הקלעים. אשמח לשלוח לכם הסבר רחב יותר על הליווי שלי כמנהלת אירוע חיצונית. 
  
דברו איתי ❤️
ושיהיה רק בשמחות ! 

IG - SHIRAN BEN SHIMON",https://www.instagram.com/shiran_ben.shimon?igsh=MXg5ZjQ1ajhiZXFs&utm_source=qr,https://www.facebook.com/share/1EjrB2Hvuo/?mibextid=LQQJ4d,/uploads/suppliers/שירן_בן_שמעון___ניהול_אירוע_חיצוני___מארגנת_אירועים_1785585868_1.jpg,/uploads/suppliers/שירן_בן_שמעון___ניהול_אירוע_חיצוני___מארגנת_אירועים_1785585868_1.jpg
מסודרים- ניהול וארגון אירועים,,event-production,https://www.mit4mit.co.il/biz/91681,/uploads/suppliers/מסודרים-_ניהול_וארגון_אירועים_1785585877_1.jpg,/uploads/suppliers/מסודרים-_ניהול_וארגון_אירועים_1785585877_1.jpg,['0534245341'],,,,5,228,"קרית ים, קרית ים","חברה לניהול ,אירגון והפקת האירוע המציעה דמות מקצועית שתעסוק בניהול וארגון האירוע שלכם.

לחברתנו ניסיון עשיר של למעלה מ-10 שנים בתחום ניהול ארגון והפקת אירועים,
במהלך השנים צברנו ניסיון ויצרנו רזומה עשיר ומרשים בתחום ניהול אירועי חתונות, בר/בת מצווה ואירועים עיסקיים לחברות גדולות.

נשמח להעמיד את ניסיוננו לטובתכם כדי שתוכלו להנות מהאירוע שלכם מבלי להתעסק בפיקוח ותיאום בין נותני השירות השונים,
מבלי למנות נציג מטעמכם שכל קשר בינו לבין ניהול האירוע מקרי בהחלט..

נתחיל ביחד לבנות את האירוע , לבחור אולם ותאריך מתאים ובמקביל נכין את רשימת המוזמנים,
נבחר את הספקים ונבנה לו""ז להמשך הדרך עד ליום האירוע.
ביום האירוע תתרגשו תשמחו ותהנו - את הדאגות תשאירו לנו.

מלבד יעוץ, הפקה וניהול האירוע אנו מציעים שירותים נוספים:
- אישורי הגעה .
- עמדות רישום ממוחשבות .
- ניהול אורחים באירוע
- ניהול מלאי אלכוהול.

מארחים אתכם באירוע שלכם .",https://instagram.com/mesudarim.gm?igshid=p93oq5kum7j9,https://www.facebook.com/mesudarim.gm,/uploads/suppliers/מסודרים-_ניהול_וארגון_אירועים_1785585877_1.jpg,/uploads/suppliers/מסודרים-_ניהול_וארגון_אירועים_1785585877_1.jpg
עידו סגרון - ארגון וניהול אירועים,,event-production,https://www.mit4mit.co.il/biz/100426,/uploads/suppliers/עידו_סגרון_-_ארגון_וניהול_אירועים_1785585888_1.jpg,/uploads/suppliers/עידו_סגרון_-_ארגון_וניהול_אירועים_1785585888_1.jpg,0524833314,,,,5,28,"שיינקין, גבעתיים, ישראל","10 הדיברות שלי לכל אירוע הן:
אהבה, שירות, חיוך, קולינריה, סדר וארגון, סבלנות, אנרגיה, רוגע, יכולת הכלה וניהול.",https://www.instagram.com/ido.sagron/,https://www.facebook.com/%D7%A2%D7%99%D7%93%D7%95-%D7%A1%D7%92%D7%A8%D7%95%D7%9F-%D7%90%D7%A8%D7%92%D7%95%D7%9F-%D7%95%D7%A0%D7%99%D7%94%D7%95%D7%9C-%D7%90%D7%99%D7%A8%D7%95%D7%A2%D7%99%D7%9D-103777729076816/?ref=pages_you_manage,/uploads/suppliers/עידו_סגרון_-_ארגון_וניהול_אירועים_1785585888_1.jpg,/uploads/suppliers/עידו_סגרון_-_ארגון_וניהול_אירועים_1785585888_1.jpg
אדמה מפיקים,,event-production,https://www.mit4mit.co.il/biz/32655,/uploads/suppliers/אדמה_מפיקים_1785585900_1.jpg,/uploads/suppliers/אדמה_מפיקים_1785585900_1.jpg|/uploads/suppliers/אדמה_מפיקים_1785585902_2.jpg,"['0503335763', '0528980447']",http://adama-event.co.il ,,,4,62,"החיילים 122, ביצרון, ישראל","מתן שירותי הפקה ולוגיסטיקה לאירועים תחת כיפת השמיים. 
השירותים כוללים: השכרת גנראטורים ופריסות חשמל, הצללות, הפקה טכנית ועוד.",https://www.instagram.com/adamaevents/,https://www.facebook.com/adamaevents,/uploads/suppliers/אדמה_מפיקים_1785585900_1.jpg|/uploads/suppliers/אדמה_מפיקים_1785585902_2.jpg,/uploads/suppliers/אדמה_מפיקים_1785585900_1.jpg
dj שירן חדד - שירותי מוסיקה לאירועים מיוחדים,,bachelor,https://www.mit4mit.co.il/biz/98801,/uploads/suppliers/dj_שירן_חדד_-_שירותי_מוסיקה_לאירועים_מיוחדים_1785586127_1.jpg,/uploads/suppliers/dj_שירן_חדד_-_שירותי_מוסיקה_לאירועים_מיוחדים_1785586127_1.jpg,0543138156,,,,5,11,"כפר יונה, ישראל","תקליטנית - מתופפת ושופרות!
חתונות, בר/בת מצוות , חינות, מקווה והפרשת חלה , מסיבות רווקות
חוויה בלתי נשכחת של פעם בחיים!",https://www.instagram.com/djshiranhadad/,https://www.facebook.com/Dj-%D7%A9%D7%99%D7%A8%D7%9F-%D7%97%D7%93%D7%93-%D7%9C%D7%90%D7%99%D7%A8%D7%95%D7%A2%D7%99%D7%9D-%D7%9E%D7%99%D7%95%D7%97%D7%93%D7%99%D7%9D-104978914379234,/uploads/suppliers/dj_שירן_חדד_-_שירותי_מוסיקה_לאירועים_מיוחדים_1785586127_1.jpg,/uploads/suppliers/dj_שירן_חדד_-_שירותי_מוסיקה_לאירועים_מיוחדים_1785586127_1.jpg
רגעים במושב,,bachelor,https://www.mit4mit.co.il/biz/105424,/uploads/suppliers/רגעים_במושב_1785586141_1.jpg,/uploads/suppliers/רגעים_במושב_1785586141_1.jpg,['0504501845'],,,,5,3,"סתריה, ישראל","מתחם התארגנות חדש לכלה במושב סתריה 🌸
חוויה רגועה וקסומה ביום הגדול שלך – עם חדר מעוצב, בריכה לצילומים 
מושלם להתארגנות עם החברות והצוות שלך 💍כולל לינה
מחירים מיוחדים לרגל הפתיחה!",https://www.instagram.com/regaim.bamoshav,,/uploads/suppliers/רגעים_במושב_1785586141_1.jpg,/uploads/suppliers/רגעים_במושב_1785586141_1.jpg
"הבית הקסום בשרון | וילה, התארגנות כלה, מסיבת רווקות",,bachelor,https://www.mit4mit.co.il/biz/105987,/uploads/suppliers/הבית_הקסום_בשרון___וילה__התארגנות_כלה__מסיבת_רווקות_1785586156_1.jpg,/uploads/suppliers/הבית_הקסום_בשרון___וילה__התארגנות_כלה__מסיבת_רווקות_1785586156_1.jpg,0559705797,,,,5,4,"שיבת ציון, כפר סבא, ישראל","מתאים לבילויים, להתארגנות כלה, לימי צילומים, לאירועי חברה, לערבים שקטים ועוד.
---
הבית הקסום בשרון מציע חוויה כפרית, נעימה ושקטה בשכונה מדהימה בכפר סבא. הווילה ייחודית ומעניינת בסגנון מיוחד, מלאה בסטייל ובאור טבעי, מעוצבת ברמה גבוהה עם מרחבים פתוחים, וחצר גדולה וירוקה. האווירה מרגיעה והאנרגיה של המקום מרוממת את הרוח.
זו הזדמנות בשבילכם ליהנות מהשקט תוך כדי קירבה לכל מה שהאזור מציע. להרגיש שהזמן עצר מלכת ולהרשות לעצמכם לקחת חלק במקום שנתן השראה להמון לבבות, ליצירה, לאהבה, לרוגע ולחיבור.",,,/uploads/suppliers/הבית_הקסום_בשרון___וילה__התארגנות_כלה__מסיבת_רווקות_1785586156_1.jpg,/uploads/suppliers/הבית_הקסום_בשרון___וילה__התארגנות_כלה__מסיבת_רווקות_1785586156_1.jpg
אורן ברששת | הפרשת חלה,,bachelor,https://www.mit4mit.co.il/biz/103341,/uploads/suppliers/אורן_ברששת___הפרשת_חלה_1785586167_1.jpg,/uploads/suppliers/אורן_ברששת___הפרשת_חלה_1785586167_1.jpg,0525406886,https://oran-bar-2205.my.canva.site/oran,,,5,21,"השרון, ישראל","נעים להכיר, אני אורן ברששת :)
אמא לשניים, נשואה באהבה לבן זוגי, אותו פגשתי שמונה ימים בלבד לאחר שערכתי לעצמי טקס הפרשת חלה, שבו למעשה החל המסע שלי להעצמת נשים.

מסע שהוביל אותי ללוות כלות ברגעים המרגשים שלפני החופה, 
באמצעות טקס הפרשת החלה המיוחד והאינטימי. 

אני מטפלת הוליסטית, נטורופתית, מורה להילינג באמצעות קריסטלים ומרצה במכון וינגייט לקלפים השלכתיים, ובעלת הכשרה בהנחיית קבוצות. 
אני מקיימת מעגלי נשים ומסיבות רווקות בסגנון הוליסטי.

הטקסים שאני מובילה משלבים את כל הכלים הללו ויוצרים חוויה מעצימה וייחודית שמותאמת במיוחד לך.
זהו טקס שמעניק לכלה את ברכתן של כל הנשים האהובות בחייה, באמצעות חיבוק נפשי עמוק, שמחבר את כל הנשים יחדיו.

במהלך הטקס נחווה יחדיו רגעים של צחוק, שמחה והתרגשות, נחגוג את הנשיות וניצור חיבור עמוק בין הנשים. 
לצד המסורת, אני מביאה לעולם הזה גם כלים הוליסטיים כמו קריסטלים וקלפים. 
בזמן התפחת הבצק, נוכל לשלב קבלת מסרים והדרכה מהקריסטלים או הקלפים, 
מה שמוסיף עומק ומשמעות לתהליך.

כמנחה וכמטפלת, אני נשארת מחוברת וקשובה לקהל הנשים לאורך כל הדרך, ומביאה את ההיבטים ההוליסטיים של עבודתי ליצירת אווירה של אהבה וברכה, כך שכל אחת מהמשתתפות מרגישה שייכות וחיבור משמעותי.

הטקסים שאני מנחה מתאימים לנשים שרוצות להרגיש את העוצמה שבחיבור ביניהן, לחוות תחושה של שותפות ושייכות ולצאת עם לב מלא באהבה וברכה לקראת הפרק החדש בחיים.

מוזמנת להתייעץ איתי בכל דבר ולבחון את החיבור בנינו ♡",https://instagram.com/oran.barsheshet?utm_source=qr&igshid=NGExMmI2YTkyZg%3D%3D,https://www.facebook.com/oran.namdar?mibextid=ZbWKwL,/uploads/suppliers/אורן_ברששת___הפרשת_חלה_1785586167_1.jpg,/uploads/suppliers/אורן_ברששת___הפרשת_חלה_1785586167_1.jpg
אחוזה בכפר,,bachelor,https://www.mit4mit.co.il/biz/103665,/uploads/suppliers/אחוזה_בכפר_1785586179_1.jpg,/uploads/suppliers/אחוזה_בכפר_1785586179_1.jpg,0526227272,,,,5,172,"תל רגב 11, כפר חסידים, ישראל","אחוזה יוקרתית ומהממת, ממוקמת בין שדות חקלאיים עם נוף לכרמל. מעוצבת בסגנון ארופאי קלאסי.
יחידה מהממת להתארגנות כלה ומלוות..עם אפשרות לינה וצילומים בכל המתחם.
מתאים גם למסיבת רווקות.
בעלי המקום נעימים וקשובים לכל צורך והופכים כל ארוע למושלם!!
ניתן להזמין לילה נוסף לחתן וכלה.",https://www.instagram.com/ligalazulay/,,/uploads/suppliers/אחוזה_בכפר_1785586179_1.jpg,/uploads/suppliers/אחוזה_בכפר_1785586179_1.jpg
Dj Jinjer קארין קרקו,,bachelor,https://www.mit4mit.co.il/biz/100928,/uploads/suppliers/Dj_Jinjer_קארין_קרקו_1785586193_1.jpg,/uploads/suppliers/Dj_Jinjer_קארין_קרקו_1785586193_1.jpg,['0506589090'],,,,5,7,"יהוד, ישראל","התאמת מוזיקה לכל סוגי האירועים 
בין אם פרטי או חברה אשמח לשוחח ולעזור לכם לעשות אירוע בלתי נשכח!",https://www.instagram.com/dj_jinjer/,https://www.facebook.com/Jinjermusic/,/uploads/suppliers/Dj_Jinjer_קארין_קרקו_1785586193_1.jpg,/uploads/suppliers/Dj_Jinjer_קארין_קרקו_1785586193_1.jpg
תודי,,bachelor,https://www.mit4mit.co.il/biz/104868,/uploads/suppliers/תודי_1785586207_1.jpg,/uploads/suppliers/תודי_1785586207_1.jpg,"0522206933,0505911188",https://todi.co.il/,,,5,5,"השופטים 28, כפר סבא, ישראל","ברוכים הבאים לתודי - המתנה שכל כלה לא ידעה שהיא צריכה 🎁
הקופסאות שלנו נולדו כדי לעזור לכלה להגיע רגועה, מוכנה ומרגשת ליום החתונה.
אם חיפשת מתנה לקראת מסיבת רווקות, חינה, הפרשת חלה או כמתנה מרגשת לאחות, חברה או בת שמתחתנת הגעת למקום הנכון!

מאחורי כל קופסה יש מחשבה עמוקה, הרבה אהבה ורצון להזכיר מה באמת חשוב בדרך לחופה. כל קופסה נולדה מתוך חוויה אישית, מתוך הבנה של כמה התקופה הזו מרגשת אבל גם מבלבלת, וכמה חשוב שיהיה מישהו שיזכיר מה באמת חשוב!
זו לא עוד מתנה – זו חוויה שנשארת איתך גם הרבה אחרי שהחתונה נגמרת...",https://www.instagram.com/todi.experience/,https://www.facebook.com/profile.php?id=61558146088022&locale=he_IL,/uploads/suppliers/תודי_1785586207_1.jpg,/uploads/suppliers/תודי_1785586207_1.jpg
