Supplier Name,Phone Number,Category,URL,Main Image,Gallery,Real Phone,Website,Google Reviews Link,Google Image,Google Rating,Reviews Count,Address
M.R.T מקרן להשכרה,050-8546680,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\M_R_T_מקרן_להשכרה_1785580543_1.jpg,,050-8546680,http://www.mrt-party.co.il/,,,5.0,1,ראשון לציון
צאלים - השכרת ציוד לאירועים,054-3300241,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\צאלים_-_השכרת_ציוד_לאירועים_1785580552_1.jpg,,054-3300241,https://www.tzeelim.com/,,,5,0,הארגמן 3
איריס ישראל ציוד לאירועים,054-8008356,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\איריס_ישראל_ציוד_לאירועים_1785580563_1.jpg,,054-8008356,https://www.facebook.com/iris.israel/,,,5.0,1,"אילניה, ישראל"
D sound,052-6399992,אטרקציות,,,,052-6399992,http://www.dsound.co.il,,,5.0,1,"קיבוץ גלויות 34 ת""א"
פינלן אירועים,04-8411841,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\פינלן_אירועים_1785580587_1.jpg,,04-8411841,,,,5.0,1,"חיפה, ישראל"
ארז הגברות,052-2532115,אטרקציות,,,,052-2532115,,,,5,1,
mlshop הגברה ותאורה,03-5370200,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\mlshop_הגברה_ותאורה_1785580610_1.jpg,,03-5370200,mlshop.co.il,,,5.0,1,"צביה לובטקין, תל אביב יפו, ישראל"
שירותים ניידים B-fresh,058-4202621,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\שירותים_ניידים_B-fresh_1785580620_1.jpg,,058-4202621,http://www.b-fresh.co.il,,,5,1,מבוא חורון
אלרם גנרטורים,04-8722448,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\אלרם_גנרטורים_1785580628_1.jpg,,04-8722448,http://www.al-ram.net/,,,5,0,תובל 5
שגב הפקות ויזמות,050-4908680,אטרקציות,,,,050-4908680,,,,5,1,מושב פטיש משק 51
קשת אירועים,02-5839696,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\קשת_אירועים_1785580644_1.jpg,,02-5839696,http://www.kstisrael.co.il/,,,5.0,0,"ירושלים, ישראל"
ויז׳יון מערכות וידאו - מסכי לד,054-3001701,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\ויז_יון_מערכות_וידאו_-_מסכי_לד_1785580652_1.jpg,,054-3001701,https://www.facebook.com/VisionLEDSys,,,5,0,חיפה
אבי אירועים,052-8676866,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\אבי_אירועים_1785580660_1.jpg,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\אבי_אירועים_1785580661_2.jpg|C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\אבי_אירועים_1785580662_3.jpg,052-8676866,http://www.avieruim.com,,,5.0,0,"חולון, ישראל"
טיק טק - אטרקציות לאירועים,054-5787262,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\טיק_טק_-_אטרקציות_לאירועים_1785580668_1.jpg,,054-5787262,http://www.tictac-events.co.il,,,5,0,חולון
הקול,054-4964276,אטרקציות,,,,054-4964276,http://www.ha-kol.co.il/,,,5,1,הנגב 4 תל אביב
NIV.I.P-שירותים ניידים מפוארים וגנרטורים,04-6063467,אטרקציות,,,,04-6063467,http://www.nivip.co.il,,,5,1,"נווה אור, נווה אור"
אסף אלקטרוניקה,02-6240891,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\אסף_אלקטרוניקה_1785580698_1.jpg,,02-6240891,http://assaf-e.zapages.co.il/,,,5,1,
חברת אורות,054-3155360,אטרקציות,,,,054-3155360,,,,5,1,
"נרות דקורדו בע""מ",050-6696596,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\נרות_דקורדו_בע_מ_1785580732_1.jpg,,050-6696596,www.decorado.co.il,,,5,0,"מטלון 39, תל אביב יפו"
אנואר השכרת ציוד לאירועים,052-5568083,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\אנואר_השכרת_ציוד_לאירועים_1785580743_1.jpg,,052-5568083,http://xn--4dbfcecudblnp2d2b1ahgt.org.il/,,,5,0,ארלוזורוב 42
פפראצי,03966666668,אטרקציות,,,,03966666668,http://www.paparazi.co.il,,,5,1,הרצל 8
שמע,03-5702207,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\שמע_1785580761_1.jpg,,03-5702207,http://www.shema.co.il,,,5.0,0,כנרת 15
יוסי- מקרנים ומסכים לארועים,052-3981321,אטרקציות,,,,052-3981321,,,,5,1,רמלה
אהרון השכרת ציוד לאירועים,052-2576121,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\אהרון_השכרת_ציוד_לאירועים_1785580782_1.jpg,,052-2576121,https://aharon-rent.co.il/,,,5,0,"אצ""ל 50"
מעיין במות,052-8028859,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\מעיין_במות_1785580792_1.jpg,,052-8028859,http://www.mbamot.co.il,,,5,0,"ערד, ישראל"
השכרת אוהלים לאירועים דרור,050-7508804,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\השכרת_אוהלים_לאירועים_דרור_1785580803_1.jpg,,050-7508804,http://xn--4dbfcecudblnp2d2b1ahgt.co.il,,,5,0,ההסתדרות 51
הצללות לאירועים - שמיים פתרונות צל מדויקים,052-6389000,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\הצללות_לאירועים_-_שמיים_פתרונות_צל_מדויקים_1785580812_1.jpg,,052-6389000,http://www.shading.co.il,,,5,0,"שב""ל 582"
sher השכרת ציוד לאירועים,03-9444554,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\sher_השכרת_ציוד_לאירועים_1785580821_1.jpg,,03-9444554,http://www.sher-ziud.co.il/,,,5.0,0,"אצ""ל, תל אביב יפו, ישראל"
פופקו מכונות מזון לאירועים,058-7687694,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\פופקו_מכונות_מזון_לאירועים_1785580833_1.jpg,,058-7687694,http://popco.co.il,,,5,0,"דרורית 42, כרמית, ישראל"
רמפה,03-5565598,אטרקציות,,,,03-5565598,http://www.rampa-events.co.il/,,,5,0,"איתמר בן אב""י"
E.S.SOUND,052-6772764,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\E_S_SOUND_1785580852_1.jpg,,052-6772764,,,,5,0,"עו""ד שרון ויצמן, השיזף, רעננה, ישראל"
קולדר- החברה לקירור אוורור וחימום,170-0506065,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\קולדר-_החברה_לקירור_אוורור_וחימום_1785580861_1.jpg,,170-0506065,http://www.colder.co.il,,,5,0,"בית א.ת. קדמת הגליל, גליל תחתון, ישראל"
ספידיקול,052-3405715,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\ספידיקול_1785580870_1.jpg,,052-3405715,http://www.speedykol.co.il/,,,5,0,"בית הדפוס, ירושלים, ישראל"
RENTEVENT - השכרת ציוד לאירועים,052-4827656,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\RENTEVENT_-_השכרת_ציוד_לאירועים_1785580890_1.jpg,,052-4827656,http://www.rentevent.co.il,,,5,0,"בית לחם הגלילית, ישראל"
פורטל בר/בת מצווה,077-5577150,אטרקציות,,,,077-5577150,https://www.barbat.co.il/,,,5,0,"חיפה, ישראל"
כיפלנד,052-8383355,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\כיפלנד_1785580909_1.jpg,,052-8383355,http://www.kefland.co.il,,,5,0,"האילנות 35, כפר סירקין, ישראל"
הפעלת נרגילות לאירועים Chill_out_hookah,052-8332782,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\הפעלת_נרגילות_לאירועים_Chill_out_hookah_1785580918_1.jpg,,052-8332782,https://Chill_out_hookah10,,,5,0,"ראשון לציון, פתח תקווה, ישראל"
לאה הפקות,055-8825928,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\לאה_הפקות_1785580930_1.jpg,,055-8825928,,,,5,0,"תל אביב, ישראל"
אירועים allevents,04-8893484,אטרקציות,,,,04-8893484,https://allevent.co.il/,,,5,0,"Uhmardu, מחוז ייגבה, אסטוניה"
איזי גזיבו,073-2021555,אטרקציות,,,,073-2021555,https://easygazebo.co.il,,,5,0,"טוליפמן 7, ראשון לציון, ישראל"
כפר גלעדי ציוד למסיבת רווקות,054-2376008,אטרקציות,,,,054-2376008,https://kfargiladi.co.il,,,5,0,"רוגוזין 11, אשדוד, ישראל"
RNA הצללות ואוהלים לאירועים,052-6788388,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\RNA_הצללות_ואוהלים_לאירועים_1785580969_1.jpg,,052-6788388,https://www.rna.org.il,,,5,0,"צור נתן, ישראל"
רמפה איוונטס,050-2072083,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\רמפה_איוונטס_1785580978_1.jpg,,050-2072083,,,,5,0,"באר יעקב, ישראל"
Event Technologies,03-9055614,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\Event_Technologies_1785580988_1.jpg,,03-9055614,http://www.even-tech.org,,,5,0,"חיפה, ישראל"
רמפה - השכרת ציוד לאירועים,052-4141413,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\רמפה_-_השכרת_ציוד_לאירועים_1785580999_1.jpg,,052-4141413,http://www.rampa-events.co.il,,,5,0,"באר יעקב, ישראל"
‏‏T&H עיצוב והפקת אירועים,050-4434445,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\__T_H_עיצוב_והפקת_אירועים_1785581009_1.jpg,,050-4434445,https://5f748b5ea7b09.site123.me/,,,5,0,"ראשון לציון, ישראל"
מסיבת אוזניות,054-6709191,אטרקציות,,,,054-6709191,https://www.ozniot.com/,,,5,0,"הוד השרון, ישראל"
מיסטר מור השכרת ציוד לאירועים,03-5357200,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\מיסטר_מור_השכרת_ציוד_לאירועים_1785581025_1.jpg,,03-5357200,http://www.mr-mor.co.il/,,,5,0,"תל אביב, ישראל"
Yaniv Hayoun Soundsystem,058-4261091,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\Yaniv_Hayoun_Soundsystem_1785581035_1.jpg,,058-4261091,https://www.facebook.com/yanivhayounsoundsystem,,,5,0,"דשבסקי, תל אביב-יפו, ישראל"
CYBOT,050-7637931,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\CYBOT_1785581043_1.jpg,,050-7637931,https://www.instagram.com/cybot_official?igsh=NWVlZmIxdXJndXZx,,,5,0,"משה ביילינסון, חיפה, ישראל"
בונסאי ארט,054-4509745,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\בונסאי_ארט_1785581051_1.jpg,,054-4509745,https://bonsaiart.co.il/,,,5,0,"כפר הרא""ה, ישראל"
D.N.A Light Design,054-4546760,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\D_N_A_Light_Design_1785581060_1.jpg,,054-4546760,https://instagram.com/d.n.a_light.design?igshid=YmMyMTA2M2Y=,,,5,0,"תנועות הנוער, ראשון לציון, ישראל"
לייט אפקט - תאורה והגברה לאירועים,054-6175553,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\לייט_אפקט_-_תאורה_והגברה_לאירועים_1785581070_1.jpg,,054-6175553,,,,5,0,"בית שמש, ישראל"
נדב סיטבון שירותי הגברה ותאורה,050-4731998,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\נדב_סיטבון_שירותי_הגברה_ותאורה_1785581078_1.jpg,,050-4731998,https://www.nadav-s.co.il/,,,5,0,"עכו, ישראל"
"MiX - חברה להגברה, תאורה ועיצוב במה.",05265609790549707797,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\MiX_-_חברה_להגברה__תאורה_ועיצוב_במה__1785581086_1.jpg,,05265609790549707797,https://www.instagram.com/mix_sound_light?igsh=MThxOGJjaWtoaTl0MA%3D%3D&utm_source=qr,,,5,0,"נתניה, ישראל"
עינב מפיקת אירועים,050-4539232,אטרקציות,,,,050-4539232,,,,5,0,"תל אביב, ישראל"
כלולים,052-7656603,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\כלולים_1785581104_1.jpg,,052-7656603,,,,5,0,"בעלי מלאכה, חדרה, ישראל"
TentsCenter - ציוד לאירועים,052-6524249,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\TentsCenter_-_ציוד_לאירועים_1785581113_1.jpg,,052-6524249,https://tentscenter.com/,,,5,0,"חריש, ישראל"
במזל טוב אירועים,052-6962024,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\במזל_טוב_אירועים_1785581122_1.jpg,,052-6962024,https://bemazal-tov.co.il,,,5,0,"אריק איינשטיין, הרצליה, ישראל"
IMAGINE EVENTS,052-7532506,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\IMAGINE_EVENTS_1785581130_1.jpg,,052-7532506,,,,5,0,"תל אביב, ישראל"
sound wave system | סאונד וויב סיסטם,052-6992525,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\sound_wave_system___סאונד_וויב_סיסטם_1785581138_1.jpg,,052-6992525,https://www.instagram.com/sound wave system,,,5,0,"מושב מגשימים, ישראל"
שולחן ערוך להשכרה כלים לאירועים,058-4301000,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\שולחן_ערוך_להשכרה_כלים_לאירועים_1785581146_1.jpg,,058-4301000,,,,5,0,"אלעד, ישראל"
א.ג הגברה ותאורה,054-5751739,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\א_ג_הגברה_ותאורה_1785581154_1.jpg,,054-5751739,https://www.facebook.com/share/1CifN7KRZX/,,,5,0,"הררי קדם, רבבה"
מקרמה חופה בית מקדש,058-7282355,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\מקרמה_חופה_בית_מקדש_1785581163_1.jpg,,058-7282355,https://https://www.facebook.com/profile.php?id=61578615376423&locale=he_IL,,,5,0,"קוסובסקי 12, ירושלים, ישראל"
אור הגברה ותאורה,052-6048839,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\אור_הגברה_ותאורה_1785581171_1.jpg,,052-6048839,,,,5,0,"נעמי שמר, קרית מוצקין, ישראל"
עמדות להשכרה,052-4152312,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\עמדות_להשכרה_1785581179_1.jpg,,052-4152312,,,,5,0,"אור עקיבא, ישראל"
Loud it,054-7872622,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\Loud_it_1785581188_1.jpg,,054-7872622,,,,5,0,"הנגר 24, הוד השרון, ישראל"
סגו השכרת ציוד לאירועים,052-7366433,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\סגו_השכרת_ציוד_לאירועים_1785581196_1.jpg,,052-7366433,https://www.segopro.co.il/,,,5,0,"ההגנה, חולון, ישראל"
חופת חברים,055-9443073,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\חופת_חברים_1785581208_1.jpg,,055-9443073,https://www.friends-hupa.com/,,,5,0,"הקליר, תל אביב-יפו, ישראל"
מאיגנט,055-9705774,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\מאיגנט_1785581217_1.jpg,,055-9705774,https://www.instagram.com/may_gnet?igsh=cTdnaWxsdHF6bGox,,,5.0,132,"נתניה, ישראל"
פולה - צילום פולארויד לאירועים,055-9705763,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\פולה_-_צילום_פולארויד_לאירועים_1785581226_1.jpg,,055-9705763,https://www.werpola.com/,,,5,172,"זריצקי, תל אביב-יפו, ישראל"
ווקאל הגברה ותאורה לחתונה || Vocal Sound&light,054-3368468,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\ווקאל_הגברה_ותאורה_לחתונה____Vocal_Sound_light_1785581234_1.jpg,,054-3368468,https://www.vocalsound-light.co.il/,,,5,78,"מושב בצרה, ישראל"
White event - אטרקציות לאירועים,052-4701853,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\White_event_-_אטרקציות_לאירועים_1785581242_1.jpg,,052-4701853,https://www.instagram.com/white.event12/,,,5,426,"אשקלון, ישראל"
PiciMe | פיקימי,052-5599935,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\PiciMe___פיקימי_1785581251_1.jpg,,052-5599935,https://picime.com/,,,5,11,"Tel Aviv, ישראל"
קליק הפקות | מגנטים,050-2205654,אטרקציות,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\קליק_הפקות___מגנטים_1785581261_1.jpg,,050-2205654,https://www.instagram.com/klick_magnet/,,,5,178,"האיילון 1, לוד, ישראל"
